geo_id,tot_pop,latin_tot,white_tot,black_tot,aian_tot,asian_tot,nhpi_tot,other_tot,two_plus_tot
49457,10565.0,322.0,9683.0,213.0,95.0,31.0,1.0,8.0,212.0
49458,119.0,0.0,117.0,0.0,2.0,0.0,0.0,0.0,0.0
49459,1351.0,207.0,1091.0,10.0,13.0,4.0,0.0,7.0,19.0
49460,8126.0,697.0,7101.0,110.0,29.0,98.0,0.0,9.0,82.0
49461,8929.0,208.0,8375.0,85.0,64.0,40.0,3.0,5.0,149.0
49464,27481.0,1749.0,24246.0,216.0,48.0,856.0,2.0,20.0,344.0
49503,35940.0,7926.0,19850.0,6376.0,175.0,467.0,8.0,69.0,1069.0
49504,39994.0,6799.0,28929.0,2413.0,291.0,358.0,17.0,40.0,1147.0
49505,31216.0,1860.0,23490.0,4176.0,137.0,626.0,11.0,42.0,874.0
49506,31354.0,1343.0,23888.0,4910.0,68.0,439.0,8.0,40.0,658.0
49507,35459.0,9813.0,10146.0,13948.0,95.0,299.0,17.0,63.0,1078.0
49508,39148.0,2996.0,24113.0,8337.0,108.0,2295.0,11.0,71.0,1217.0
49509,26720.0,7480.0,15841.0,1865.0,107.0,747.0,9.0,29.0,642.0
49512,15448.0,1234.0,10081.0,2412.0,50.0,1176.0,3.0,40.0,452.0
49519,27424.0,4100.0,19880.0,1988.0,112.0,634.0,8.0,36.0,666.0
49525,27383.0,708.0,24657.0,825.0,58.0,542.0,8.0,45.0,540.0
49534,21570.0,637.0,19872.0,361.0,78.0,309.0,2.0,25.0,286.0
49544,8944.0,594.0,7539.0,326.0,49.0,214.0,1.0,8.0,213.0
49546,31880.0,1021.0,25920.0,2772.0,63.0,1469.0,1.0,36.0,598.0
49548,30524.0,4501.0,20853.0,2757.0,201.0,1244.0,11.0,43.0,914.0
49601,21236.0,333.0,20230.0,98.0,109.0,163.0,6.0,21.0,276.0
49611,236.0,11.0,221.0,2.0,2.0,0.0,0.0,0.0,0.0
49612,1121.0,20.0,1085.0,1.0,2.0,2.0,0.0,0.0,11.0
49613,680.0,17.0,653.0,0.0,4.0,0.0,0.0,0.0,6.0
49614,2790.0,68.0,2663.0,3.0,22.0,3.0,1.0,0.0,30.0
49615,4131.0,60.0,3988.0,3.0,31.0,14.0,1.0,0.0,34.0
49616,1974.0,55.0,1799.0,13.0,66.0,3.0,0.0,0.0,38.0
49617,3363.0,46.0,3224.0,22.0,25.0,3.0,0.0,0.0,43.0
49618,761.0,9.0,742.0,4.0,0.0,1.0,0.0,0.0,5.0
49619,1110.0,19.0,1063.0,3.0,13.0,1.0,0.0,0.0,11.0
49620,2445.0,41.0,2340.0,11.0,14.0,5.0,6.0,0.0,28.0
49621,3096.0,58.0,2942.0,3.0,42.0,21.0,0.0,0.0,30.0
49622,2494.0,29.0,2420.0,0.0,11.0,5.0,0.0,0.0,29.0
49623,1164.0,19.0,1092.0,26.0,7.0,0.0,0.0,0.0,20.0
49625,1379.0,64.0,1287.0,0.0,11.0,1.0,0.0,0.0,16.0
49626,421.0,12.0,370.0,3.0,13.0,0.0,0.0,0.0,23.0
49627,206.0,1.0,200.0,0.0,3.0,0.0,0.0,0.0,2.0
49628,372.0,13.0,344.0,3.0,3.0,1.0,0.0,0.0,8.0
49629,2223.0,29.0,2130.0,11.0,18.0,11.0,2.0,1.0,21.0
49630,1429.0,22.0,1390.0,3.0,5.0,2.0,0.0,0.0,7.0
49631,6357.0,110.0,6037.0,53.0,37.0,13.0,2.0,2.0,103.0
49632,1126.0,35.0,1077.0,2.0,3.0,2.0,0.0,0.0,7.0
49633,3703.0,52.0,3540.0,10.0,26.0,9.0,2.0,0.0,64.0
49634,116.0,2.0,105.0,0.0,1.0,0.0,0.0,0.0,8.0
49635,3350.0,67.0,3167.0,17.0,48.0,17.0,0.0,1.0,33.0
49636,560.0,8.0,540.0,1.0,1.0,7.0,0.0,0.0,3.0
49637,3405.0,100.0,3182.0,7.0,45.0,24.0,0.0,6.0,41.0
49638,824.0,18.0,788.0,1.0,5.0,1.0,0.0,0.0,11.0
49639,2557.0,34.0,2457.0,12.0,18.0,4.0,1.0,0.0,31.0
49640,1618.0,21.0,1538.0,3.0,34.0,5.0,0.0,0.0,17.0
49642,842.0,8.0,451.0,344.0,7.0,0.0,1.0,0.0,31.0
49643,6253.0,116.0,5951.0,18.0,80.0,21.0,1.0,0.0,66.0
49644,2033.0,37.0,1951.0,9.0,10.0,3.0,0.0,0.0,23.0
49645,1632.0,53.0,1531.0,1.0,19.0,2.0,0.0,3.0,23.0
49646,8229.0,105.0,7893.0,25.0,71.0,26.0,1.0,2.0,106.0
49648,2098.0,63.0,1973.0,2.0,34.0,3.0,3.0,0.0,20.0
49649,7789.0,194.0,6772.0,664.0,58.0,19.0,3.0,0.0,79.0
49650,3144.0,35.0,3035.0,6.0,19.0,7.0,0.0,2.0,40.0
49651,7665.0,154.0,7318.0,34.0,47.0,15.0,1.0,0.0,96.0
49653,1922.0,137.0,1727.0,3.0,21.0,9.0,0.0,0.0,25.0
49654,690.0,13.0,669.0,0.0,0.0,5.0,0.0,0.0,3.0
49655,3173.0,35.0,3058.0,11.0,15.0,6.0,1.0,0.0,47.0
49656,1534.0,38.0,1434.0,6.0,21.0,2.0,0.0,0.0,33.0
49657,3683.0,64.0,3562.0,3.0,9.0,14.0,0.0,0.0,31.0
49659,6801.0,71.0,6477.0,12.0,88.0,7.0,0.0,5.0,141.0
49660,14066.0,371.0,12306.0,699.0,382.0,47.0,13.0,0.0,248.0
49663,5874.0,104.0,5623.0,13.0,32.0,20.0,1.0,3.0,78.0
49664,2067.0,16.0,2019.0,4.0,9.0,5.0,1.0,1.0,12.0
49665,4413.0,83.0,4247.0,8.0,23.0,2.0,0.0,1.0,49.0
49666,106.0,4.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0
49667,549.0,1.0,540.0,1.0,1.0,2.0,0.0,0.0,4.0
49668,3625.0,46.0,3468.0,2.0,44.0,16.0,5.0,0.0,44.0
49670,1891.0,76.0,1719.0,9.0,58.0,2.0,1.0,0.0,26.0
49674,110.0,0.0,100.0,1.0,9.0,0.0,0.0,0.0,0.0
49675,1030.0,9.0,995.0,1.0,5.0,5.0,0.0,0.0,15.0
49676,3407.0,41.0,3252.0,6.0,33.0,9.0,0.0,2.0,64.0
49677,6631.0,71.0,6333.0,78.0,28.0,15.0,1.0,1.0,104.0
49679,1428.0,26.0,1368.0,16.0,5.0,0.0,0.0,1.0,12.0
49680,1916.0,18.0,1850.0,7.0,19.0,2.0,0.0,0.0,20.0
49682,4253.0,323.0,3316.0,15.0,482.0,12.0,0.0,1.0,104.0
49683,1939.0,26.0,1868.0,2.0,21.0,2.0,0.0,2.0,18.0
49684,37963.0,838.0,35643.0,159.0,422.0,309.0,7.0,15.0,570.0
49686,32056.0,714.0,30022.0,175.0,369.0,212.0,11.0,24.0,529.0
49688,2703.0,35.0,2596.0,6.0,14.0,10.0,0.0,0.0,42.0
49689,1560.0,18.0,1477.0,8.0,26.0,5.0,0.0,2.0,24.0
49690,6182.0,93.0,5940.0,13.0,35.0,33.0,1.0,1.0,66.0
49701,1036.0,19.0,911.0,43.0,44.0,0.0,0.0,0.0,19.0
49705,937.0,4.0,882.0,0.0,17.0,8.0,0.0,0.0,26.0
49706,4585.0,40.0,4282.0,12.0,150.0,11.0,0.0,2.0,88.0
49707,22701.0,229.0,21898.0,69.0,113.0,131.0,7.0,2.0,252.0
49709,3618.0,41.0,3510.0,5.0,14.0,7.0,0.0,0.0,41.0
49710,409.0,9.0,357.0,0.0,31.0,1.0,0.0,0.0,11.0
49712,7890.0,88.0,7523.0,17.0,66.0,36.0,3.0,6.0,151.0
49713,1864.0,35.0,1763.0,7.0,24.0,4.0,1.0,0.0,30.0
49715,3130.0,16.0,1796.0,10.0,1109.0,7.0,6.0,0.0,186.0
49716,806.0,8.0,754.0,1.0,34.0,1.0,0.0,0.0,8.0
49717,72.0,0.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0
49718,701.0,5.0,627.0,8.0,28.0,0.0,0.0,0.0,33.0
49719,1362.0,28.0,1216.0,2.0,85.0,0.0,0.0,2.0,29.0
49720,9172.0,131.0,8644.0,42.0,166.0,44.0,6.0,2.0,137.0
49721,14436.0,126.0,13232.0,61.0,555.0,46.0,1.0,5.0,410.0
49722,220.0,4.0,206.0,4.0,6.0,0.0,0.0,0.0,0.0
49724,1146.0,2.0,945.0,1.0,132.0,4.0,0.0,1.0,61.0
49725,766.0,3.0,660.0,0.0,80.0,1.0,0.0,0.0,22.0
49726,1058.0,8.0,957.0,0.0,46.0,1.0,3.0,0.0,43.0
49727,7145.0,158.0,6738.0,13.0,113.0,6.0,1.0,3.0,113.0
49728,334.0,1.0,301.0,1.0,24.0,0.0,0.0,0.0,7.0
49729,1446.0,26.0,1388.0,3.0,6.0,1.0,0.0,3.0,19.0
49730,2187.0,23.0,2107.0,2.0,14.0,3.0,2.0,0.0,36.0
49733,1965.0,18.0,1910.0,3.0,22.0,3.0,0.0,0.0,9.0
49735,19515.0,255.0,18670.0,68.0,126.0,85.0,11.0,3.0,297.0
49736,578.0,3.0,514.0,0.0,43.0,0.0,0.0,0.0,18.0
49738,9924.0,129.0,9574.0,35.0,38.0,42.0,1.0,2.0,103.0
49740,7042.0,74.0,6583.0,23.0,220.0,19.0,1.0,4.0,118.0
49743,769.0,4.0,752.0,1.0,3.0,2.0,0.0,0.0,7.0
49744,823.0,3.0,815.0,1.0,1.0,0.0,1.0,0.0,2.0
49745,1089.0,5.0,808.0,2.0,211.0,3.0,0.0,0.0,60.0
49746,3685.0,36.0,3558.0,3.0,32.0,6.0,0.0,0.0,50.0
49747,1921.0,32.0,1868.0,1.0,8.0,5.0,0.0,0.0,7.0
49748,170.0,2.0,153.0,0.0,5.0,0.0,0.0,0.0,10.0
49749,4283.0,30.0,4083.0,14.0,72.0,8.0,3.0,3.0,70.0
49751,2087.0,10.0,2044.0,5.0,7.0,3.0,1.0,0.0,17.0
49752,515.0,3.0,406.0,2.0,73.0,3.0,0.0,0.0,28.0
49753,2057.0,23.0,2010.0,1.0,8.0,3.0,1.0,0.0,11.0
49755,1892.0,17.0,1726.0,7.0,72.0,5.0,0.0,0.0,65.0
49756,3857.0,32.0,3737.0,8.0,13.0,1.0,0.0,0.0,66.0
49757,492.0,11.0,358.0,6.0,88.0,3.0,0.0,0.0,26.0
49759,1682.0,14.0,1639.0,4.0,8.0,5.0,0.0,0.0,12.0
49760,713.0,7.0,582.0,4.0,83.0,0.0,1.0,0.0,36.0
49762,639.0,4.0,461.0,0.0,136.0,1.0,0.0,1.0,36.0
49764,139.0,3.0,114.0,0.0,11.0,0.0,0.0,1.0,10.0
49765,4154.0,48.0,3991.0,20.0,35.0,4.0,2.0,1.0,53.0
49766,2417.0,30.0,2346.0,3.0,12.0,16.0,1.0,0.0,9.0
49768,476.0,8.0,441.0,1.0,18.0,0.0,0.0,0.0,8.0
49769,1644.0,26.0,1430.0,6.0,99.0,16.0,0.0,0.0,67.0
49770,16862.0,250.0,15573.0,95.0,522.0,126.0,5.0,7.0,284.0
49774,1851.0,22.0,1636.0,0.0,123.0,7.0,0.0,0.0,63.0
49775,95.0,0.0,84.0,0.0,5.0,0.0,0.0,0.0,6.0
49776,1888.0,21.0,1841.0,4.0,6.0,4.0,1.0,0.0,11.0
49777,1640.0,8.0,1622.0,1.0,5.0,1.0,0.0,0.0,3.0
49779,4639.0,32.0,4478.0,32.0,29.0,23.0,0.0,0.0,45.0
49780,1946.0,25.0,1691.0,8.0,146.0,12.0,0.0,0.0,64.0
49781,4020.0,43.0,2514.0,35.0,1131.0,11.0,0.0,2.0,284.0
49782,657.0,7.0,636.0,0.0,10.0,0.0,0.0,0.0,4.0
49783,19668.0,265.0,14619.0,117.0,3477.0,160.0,11.0,8.0,1011.0
49788,6609.0,123.0,3157.0,2364.0,716.0,31.0,1.0,1.0,216.0
49791,329.0,1.0,314.0,0.0,13.0,0.0,0.0,0.0,1.0
49793,322.0,2.0,287.0,0.0,30.0,1.0,0.0,0.0,2.0
49795,2097.0,27.0,2010.0,5.0,15.0,5.0,0.0,0.0,35.0
49796,320.0,1.0,312.0,0.0,0.0,4.0,0.0,0.0,3.0
49799,2327.0,18.0,2188.0,1.0,49.0,6.0,1.0,0.0,64.0
49801,11424.0,150.0,10956.0,48.0,62.0,71.0,7.0,2.0,128.0
49802,6230.0,61.0,6025.0,23.0,26.0,30.0,0.0,1.0,64.0
49805,336.0,7.0,324.0,0.0,1.0,0.0,0.0,0.0,4.0
49806,627.0,11.0,557.0,0.0,34.0,0.0,0.0,0.0,25.0
49807,3390.0,20.0,3228.0,6.0,69.0,7.0,1.0,0.0,59.0
49808,352.0,2.0,330.0,1.0,11.0,3.0,0.0,0.0,5.0
49812,925.0,5.0,892.0,0.0,8.0,2.0,0.0,0.0,18.0
49814,1429.0,1.0,1383.0,0.0,17.0,2.0,1.0,1.0,24.0
49815,488.0,2.0,483.0,0.0,1.0,1.0,0.0,0.0,1.0
49816,724.0,12.0,673.0,2.0,20.0,0.0,0.0,0.0,17.0
49817,615.0,9.0,533.0,0.0,52.0,3.0,0.0,0.0,18.0
49818,988.0,2.0,971.0,1.0,6.0,1.0,0.0,0.0,7.0
49819,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
49820,382.0,0.0,368.0,0.0,14.0,0.0,0.0,0.0,0.0
49821,1354.0,37.0,1259.0,19.0,8.0,7.0,0.0,0.0,24.0
49822,220.0,1.0,211.0,0.0,1.0,1.0,0.0,0.0,6.0
49825,299.0,2.0,285.0,1.0,7.0,0.0,0.0,0.0,4.0
49826,137.0,0.0,133.0,0.0,1.0,0.0,0.0,0.0,3.0
49827,897.0,11.0,754.0,0.0,68.0,1.0,0.0,10.0,53.0
49829,17347.0,170.0,16251.0,49.0,412.0,85.0,0.0,5.0,375.0
49831,780.0,1.0,766.0,0.0,1.0,3.0,0.0,0.0,9.0
49833,266.0,5.0,249.0,0.0,8.0,3.0,1.0,0.0,0.0
49834,284.0,0.0,272.0,0.0,9.0,0.0,0.0,0.0,3.0
49835,802.0,12.0,698.0,0.0,43.0,1.0,4.0,0.0,44.0
49836,938.0,3.0,876.0,2.0,39.0,0.0,0.0,0.0,18.0
49837,9795.0,74.0,9318.0,13.0,201.0,37.0,2.0,0.0,150.0
49838,504.0,4.0,444.0,5.0,38.0,2.0,0.0,0.0,11.0
49839,479.0,7.0,451.0,2.0,4.0,3.0,0.0,0.0,12.0
49840,771.0,5.0,698.0,0.0,45.0,0.0,0.0,0.0,23.0
49841,7016.0,169.0,6276.0,97.0,161.0,40.0,0.0,1.0,272.0
49847,998.0,13.0,967.0,3.0,8.0,0.0,0.0,0.0,7.0
49848,128.0,1.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0
49849,12242.0,92.0,11778.0,24.0,119.0,34.0,1.0,4.0,190.0
49852,120.0,0.0,115.0,0.0,2.0,0.0,0.0,0.0,3.0
49853,1278.0,6.0,1224.0,4.0,21.0,5.0,0.0,0.0,18.0
49854,6469.0,46.0,5586.0,11.0,604.0,10.0,0.0,4.0,208.0
49855,33561.0,387.0,30743.0,979.0,627.0,256.0,7.0,14.0,548.0
49858,12088.0,131.0,11670.0,40.0,82.0,48.0,1.0,5.0,111.0
49861,616.0,3.0,583.0,1.0,3.0,2.0,0.0,0.0,24.0
49862,5025.0,67.0,4016.0,600.0,203.0,21.0,0.0,0.0,118.0
49863,130.0,0.0,124.0,0.0,1.0,0.0,0.0,0.0,5.0
49864,54.0,0.0,47.0,0.0,7.0,0.0,0.0,0.0,0.0
49866,8034.0,85.0,7684.0,17.0,114.0,26.0,1.0,1.0,106.0
49868,5409.0,76.0,4104.0,731.0,304.0,13.0,1.0,0.0,180.0
49870,3329.0,41.0,3213.0,1.0,24.0,7.0,0.0,0.0,43.0
49871,510.0,2.0,485.0,0.0,13.0,2.0,0.0,0.0,8.0
49872,206.0,3.0,189.0,0.0,13.0,0.0,0.0,0.0,1.0
49873,120.0,0.0,117.0,0.0,0.0,0.0,1.0,0.0,2.0
49874,1126.0,7.0,1111.0,0.0,6.0,1.0,0.0,0.0,1.0
49876,1240.0,8.0,1203.0,12.0,6.0,3.0,0.0,0.0,8.0
49877,67.0,1.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0
49878,3583.0,23.0,3376.0,2.0,82.0,8.0,0.0,2.0,90.0
49879,1038.0,5.0,999.0,3.0,18.0,2.0,0.0,1.0,10.0
49880,1142.0,10.0,1102.0,0.0,17.0,4.0,0.0,0.0,9.0
49881,345.0,0.0,342.0,0.0,1.0,1.0,0.0,0.0,1.0
49883,151.0,1.0,141.0,0.0,3.0,0.0,0.0,0.0,6.0
49884,552.0,2.0,465.0,0.0,57.0,0.0,0.0,0.0,28.0
49885,1897.0,18.0,1768.0,5.0,48.0,14.0,0.0,2.0,42.0
49886,435.0,6.0,424.0,0.0,1.0,0.0,3.0,0.0,1.0
49887,2474.0,28.0,2388.0,3.0,11.0,4.0,1.0,1.0,38.0
49891,816.0,5.0,776.0,2.0,12.0,3.0,0.0,0.0,18.0
49892,1948.0,6.0,1918.0,2.0,3.0,4.0,0.0,0.0,15.0
49893,1784.0,20.0,1736.0,1.0,6.0,7.0,2.0,0.0,12.0
49894,680.0,6.0,637.0,0.0,15.0,3.0,0.0,0.0,19.0
49895,765.0,8.0,684.0,0.0,48.0,4.0,0.0,0.0,21.0
49896,1749.0,29.0,1203.0,2.0,481.0,1.0,0.0,0.0,33.0
49901,346.0,1.0,340.0,1.0,1.0,0.0,0.0,0.0,3.0
49902,145.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0
49903,133.0,1.0,124.0,0.0,5.0,1.0,0.0,0.0,2.0
49905,2005.0,14.0,1952.0,6.0,16.0,7.0,0.0,0.0,10.0
49908,3292.0,36.0,1864.0,604.0,639.0,2.0,0.0,5.0,142.0
49910,385.0,5.0,372.0,1.0,3.0,2.0,0.0,0.0,2.0
49911,2744.0,15.0,2652.0,10.0,23.0,7.0,0.0,0.0,37.0
49912,1081.0,11.0,1038.0,1.0,24.0,0.0,0.0,0.0,7.0
49913,7248.0,81.0,6977.0,34.0,38.0,15.0,1.0,7.0,95.0
49915,630.0,10.0,584.0,0.0,9.0,5.0,0.0,0.0,22.0
49916,2765.0,21.0,2680.0,6.0,9.0,19.0,0.0,1.0,29.0
49917,205.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,4.0
49918,120.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,3.0
49919,242.0,4.0,228.0,0.0,2.0,0.0,0.0,0.0,8.0
49920,4273.0,53.0,4142.0,3.0,24.0,9.0,0.0,2.0,40.0
49921,360.0,8.0,337.0,2.0,0.0,2.0,0.0,3.0,8.0
49922,1043.0,5.0,1011.0,2.0,6.0,8.0,0.0,0.0,11.0
49925,494.0,3.0,474.0,0.0,7.0,2.0,1.0,0.0,7.0
49927,483.0,4.0,467.0,2.0,4.0,0.0,0.0,0.0,6.0
49929,216.0,0.0,214.0,0.0,1.0,0.0,0.0,0.0,1.0
49930,6987.0,85.0,6635.0,55.0,44.0,83.0,5.0,1.0,79.0
49931,9630.0,158.0,8307.0,85.0,32.0,882.0,9.0,6.0,151.0
49934,900.0,6.0,877.0,0.0,2.0,10.0,0.0,0.0,5.0
49935,6096.0,93.0,5852.0,9.0,55.0,16.0,2.0,3.0,66.0
49938,7945.0,84.0,7617.0,33.0,61.0,18.0,1.0,2.0,129.0
49942,156.0,2.0,153.0,0.0,0.0,1.0,0.0,0.0,0.0
49945,2621.0,22.0,2550.0,2.0,10.0,8.0,0.0,0.0,29.0
49946,4040.0,40.0,3297.0,28.0,466.0,9.0,0.0,1.0,199.0
49947,1818.0,6.0,1152.0,630.0,20.0,3.0,0.0,0.0,7.0
49948,590.0,5.0,579.0,0.0,4.0,1.0,0.0,0.0,1.0
49950,1121.0,5.0,1110.0,2.0,1.0,0.0,0.0,0.0,3.0
49952,143.0,2.0,134.0,0.0,5.0,0.0,0.0,0.0,2.0
49953,2879.0,29.0,2796.0,2.0,16.0,4.0,0.0,3.0,29.0
49955,371.0,0.0,364.0,0.0,1.0,1.0,0.0,0.0,5.0
49958,1270.0,3.0,1221.0,1.0,23.0,3.0,1.0,2.0,16.0
49959,344.0,2.0,336.0,0.0,0.0,0.0,0.0,0.0,6.0
49960,185.0,4.0,172.0,1.0,1.0,0.0,0.0,0.0,7.0
49961,107.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0
49962,260.0,0.0,252.0,0.0,3.0,0.0,0.0,0.0,5.0
49963,1024.0,8.0,984.0,0.0,3.0,9.0,0.0,0.0,20.0
49965,440.0,4.0,426.0,1.0,1.0,2.0,0.0,0.0,6.0
49967,492.0,1.0,473.0,0.0,11.0,3.0,0.0,0.0,4.0
49968,2247.0,20.0,2177.0,2.0,20.0,8.0,0.0,1.0,19.0
49969,1401.0,15.0,1101.0,1.0,259.0,1.0,0.0,0.0,24.0
49970,243.0,0.0,232.0,1.0,7.0,0.0,0.0,0.0,3.0
49971,483.0,6.0,452.0,1.0,6.0,1.0,0.0,0.0,17.0
54540,947.0,13.0,909.0,0.0,10.0,2.0,0.0,0.0,13.0
54554,1120.0,11.0,1082.0,0.0,17.0,4.0,0.0,0.0,6.0
